category,명칭(name),주소,위도,경도,개요,상세정보,우편번호,문의 및 안내,개장일,쉬는날,이용시간,주차시설,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부
섬,삼간도,전라남도 여수시 중흥동,,,"광양만에 있으며, 해안선 길이는 41.7㎞이다. 2003년 면적은 0.07㎢, 인구는 370명이며, 111세대의 주민이 살고 있었으나 현재는 율촌제2지방산업단지 공사로 전 주민이 이주하여 섬이 비어었다.
 그리고 연근해에서는 멸치·전어 등이 잡히고, 굴·꼬막·바지락 등의 양식업이 활발했다. 취락은 남서쪽 해안 일대에 주로 분포했다. 1978년에 선사시대 것으로 알려진 돌칼·돌도끼 등의 유물이 발굴되었다. 교통은 나룻배를 이용하여 육지와 수시로 왕래할 수 있다. 그러나 율촌제2지방산업단지 공사로 매립지 내에 들어와 주민들은 대부분 다른 지역으로의 이주가 완료되었다.","최고 지점이 37m인 구릉지이고, 모래 해안이 발달해 있다. 지질은 중생대 백악기 
 퇴적암인 낙동층군의 하부에 해당되며, 토양은 해안을 따라 모래와 실트, 점토류가 
 발달해 있다. 기후는 대체로 따뜻하고 비가 많이 내린다.",,,"살갱이라고 불렀다는데 정확한 뜻은 알기 어렵고, 삼간도는 일간도·이간도와 더불어 작은 섬 셋이 나란히 있어서 붙여진 이름이다. 본래 간도는 섬과 섬 사이에 있는 새[間]섬이라는 우리말의 땅이름이다.",,,,,,
섬,삼도,전라남도 여수시 화양면 세포리,,,"가막만의 남서쪽에 있으며, 면적은 0.0081㎢이다. 삼도는 사람이 살지 않는 무인도이며, 낚시터로 유명하다. 썰물 때를 맞추지 못하면 들어가서 나오지 못하고 한동안 기다려야 하는 곳이다.","최고 지점은 8m이다. 해안 주변으로 간석지가 발달하였으며, 썰물 때는 세 개의 섬
 이 하나로 연결된다. 지질은 중생대 백악기 화성암인 중성화산암류가 대부분을 차
 지하며, 토양은 신생대 제4기 과거 고온 다습한 기후 환경에서 만들어진 적색토가 
 넓게 분포한다. 기후는 대체로 온난하고 비가 많이 내린다.",,,삼도라는 섬의 명칭은 썰물 때에는 육지와 연결되는 긴 목이 밀물이 되면 세 개의 섬으로 나눠지게 된 데서 유래되었다.,,,,,,
섬,상계도,전라남도 여수시 화정면 상화리 낭도,,,"여수시 낭도에서 동쪽으로 1.5㎞ 떨어져 있으며 면적은 0.0313㎢이다. 사람이 살지 않는 무인도이며, 상화·하화·추섬·부섬과 함께 낚시 명소로서 감성돔·볼락·농어 등이 많이 잡힌다.","최고봉은 61m이다. 섬 주위에는 암석 해안이 발달해 있고, 지질은 중생대 백악기 
 화성암인 중성화산암류가 대부분을 차지하며, 토양은 신생대 제4기 과거 고온 다습
 한 기후 환경에서 만들어진 적색토가 넓게 분포한다. 그리고 기후는 대체로 온화하
 고 비가 많이 내린다.",,,상이,,,,,,
섬,상과도,전라남도 여수시 화정면의 적금도와 둔병도 사이,,,"상과도는 북위 34° 37′41.1″, 동경 127° 31′45.2″에 해당한다. 전체적으로 평평한 형태의 섬으로 초지가 펼쳐져 있다. 동쪽에는 유인도인 둔병도가 있고 남쪽에는 하과도가 자리한다. 수심이 낮아 만조 시 선박의 접안이 불가능하다. 하과도와 60m 정도 떨어져 있어 간조 시 두 섬이 연결된다. 해조류의 식생 경계가 불명확하고, 저층은 연성기질인 펄로 이루어져 있다.
 상과도의 면적은 9,917㎡이다. 주변의 유인도 주민들이 상과도 해역에서 패류 양식업[새고막 등]을 하며, 염소를 방목해서 키운다. 해안 가장자리 표토가 대부분 침식되어 있다.","상과도는 주위에 유인도인 둔병도와 적금도가 자리하고 있는데, 둔병도와는 약 250m 
 떨어져 있다. 섬의 형태는 동서 방향이 긴 장타원형으로 장축 길이는 약 300m, 남
 북 길이는 약 80m 정도이다. 사면의 경사는 완만하며 전체적으로 평탄하다. 주변 
 도서에 비해 바람이 많지 않은 곳이다.
 주요 지형을 보면 핵석[core stone]이 두 군데 노출되어 있으며, 토층이 상당히 두
 껍고 상부가 매우 평탄하다. 섬의 북동쪽 끝에는 해식애도 일부 나타난다. 섬 전체
 에 걸쳐 해식애 이외의 특이 지형은 관찰되지 않는다.
 식생 분포를 보면 섬 전체를 억새가 우점한 초지 군락이다. 고사리도 넓게 분포하
 며, 띠와 멍석딸기가 일부 분포한다. 수목은 북동 사면 해안과 남사면 해안에 소사
 나무, 예덕나무, 자귀나무, 곰솔 몇 개체가 분포하는 정도이다. 편평한 상부와 토성 
 등으로 보아 과거에는 경작지로 활용되었으나 접근 및 활용이 어려워 휴경이 계속
 되며 초지 군락으로 바뀐 것으로 추정된다.",,,멀리서 보았을 때 외[오이]처럼 둥그렇게 보인다고 하여 붙여진 이름이다.,,,,,,
섬,상도,전라남도 여수시 삼삼면 초도리,,,"상도는 초도리 북동쪽에 있는 무인도서로 거문도에서 27㎞, 초도에서 2㎞ 떨어져 있다. 섬 전체 면적은 1.5㏊이며, 멸치건조장 2동과 우물 1개소가 있는 작은 섬이다. 
 작은 무인도인 상도가 전국적으로 주목을 받게 된 계기는 1989년 6월 22일 20시 베트남 난민(보트피플) 78명이 이 섬에 상륙한 사건 때문이다. 최근 관광 레저 산업 발달과 여가 시간의 증가로 상도를 비롯한 초도군도에는 조어하는 낚시꾼의 내왕이 많다. 주변 바다에서 멸치가 많이 잡히기 때문에 성어기 때는 멸치건조장으로 이용된다.","상도는 동경 127° 17′, 북위 34° 23′에 위치하며, 최고봉은 높이 30m이다. 섬 내부
 는 평평하며 우물도 있다. 지질은 중생대 백악기 화성암인 중성화산암류가 대부분
 을 차지하고 있으며, 섬 주위에 해식애가 발달했다. 주변 해역의 평균 수심은 10m 
 내외이다. 온화하고 비가 많은 해양성기후로, 1월 평균 기온 2.5℃ 내외, 8월 평균 
 기온 25℃ 내외, 연강수량 1,361.7㎜ 정도이다.
 1986년까지 초도초등학교의 분교(교사 1명, 학생 1명) 가 있었지만 지금은 무인도가 되어버린 섬이다. 육지에서 가장 가까운 관계로 초도리 산1번지로 기록되어 있다.",,,"자세한 명칭유래는 알 수 없으나, 초도 위에 있는 섬이란 뜻에서 상도라 불렀다고 한다.",,,,,,
섬,상화도,전라남도 여수시 화정면 상화리,,,"여수 시내에서 남서쪽으로 약 22.2㎞ 떨어져 있으며, 해안선 길이는 4.9㎞이다. 남동쪽에는 하화도, 북동쪽에는 백야도와 그 반대쪽으로 낭도가 있다. 2022년 현재 면적은 0.76㎢, 인구 74명, 45세대의 주민이 살고 있다. 주민의 대부분이 농업과 어업을 겸하며, 주요 농산물은 고구마·보리·콩·마늘·무 등이 약간 생산된다. 연근해에서는 감성돔·멸치·장어 등이 어획되고, 꼬막·바지락·굴·전복 등의 채취와 김 양식이 이루어지고 있다.
 취락은 동쪽 해안가에 집중 분포해 있다. 전력과 상수도가 공급되지 않아 자가 발전을 하고 있으며, 주민 대다수가 우물을 식수로 이용하고 있다. 동안에는 선착장이 4개소가 있다.","최고 지점인 148m의 구릉지를 중심으로 대체로 낮고 완만한 지형을 이루고 있다. 
 해안선은 대체로 단조로우며, 섬의 남쪽에는 암석해안이 발달했고, 북쪽과 동쪽에는 
 약간의 간석지가 발달했다. 지질은 중생대 백악기 화성암인 중성화산암류가 대부분
 을 차지하고 있다. 1월 평균기온은 0.5℃이고, 8월 평균기온은 25.4℃이며, 연 강수
 량은 1,345㎜, 연 강설량은 7㎜이다.",,,"약 380년 전 배씨(裵氏)가 처음으로 들어와 마을이 형성된 섬으로, 진달래꽃이 많아 꽃섬이라 부르다가, 두 개의 꽃섬 중 위쪽에 있다 하여 상화도라 부르게 되었다.",,,,,,
섬,서근도,전라남도 여수시 돌산읍 금봉리,,,"돌산읍 금봉리 앞바다에 있는 섬으로서 면적은 약 0.04㎢이다. 서근도는 농사를 지을 수 없는 무인도로서, 주변 바다에는 간석지가 발달해 있어 금촌 어촌계에서는 통발 어업과 바지락 채취와 바지락 양식을 주로 하며, 여름 피서철에는 낚시꾼들의 내왕이 많다.","지질은 중생대 백악기 불국사화강류가 대부분을 차지하고 있으며, 주변에는 항대도·
 백도·독도 등 무인도가 많다. 토양은 신생대 제4기 과거 고온 다습한 기후 환경에서 
 만들어진 적색토가 넓게 분포하며, 기후는 대체로 온화하고 비가 많이 내린다.",,,"자세한 명칭유래는 알 수 없으나, 예전에 섬에 대나무가 많아 죽도라고 불렀다고 한다.",,,,,,
섬,소거문도,전라남도 여수시 삼산면 손죽리,,,"삼산면 손죽도 동쪽 1.4㎞ 떨어진 해상에 있는 섬으로, 섬 한가운데 우뚝 솟은 큰산(상산, 328m)은 일제강점기 때 일본군 정찰기가 충돌한 흔적이 남아 있다. 섬을 둘러싼 해식애와 해식동 등 해안 침식지형의 아름다운 절경을 고스란히 간직하고 있다.
 소거문도는 아름다운 해안 침식지형, 큰산과 해식애를 이용한 암벽 등반, 큰산 주변의 등산로 개발을 통한 난대림 탐방 등 관광자원으로 활용할 수 있는 소재가 많은 섬이며, 취락은 섬의 남쪽 만 입구에 발달하였다. 농산물로 마늘이 재배되며, 수산물로는 전복, 문어가 유명하다.
 여객선이 여수연안여객선터미널에서 손죽도까지 하루 1회 운항되며, 소요시간은 1시간 10분 정도 걸린다. 소거문도·광도·평도 등 손죽도의 부속 섬들을 연결하기 위해 손죽도에서 섬사랑호가 운항되고 있다.","지질은 중생대 백악기 화성암인 중성화산암류가 대부분을 차지하고 있으며, 섬 중
 앙에 솟아 있는 큰산을 비롯하여 크고 작은 산들이 많아 식수원이 풍부하다. 큰산
 으로부터 바닷가로 많은 돌들이 흘러내린 애추(崖錐)가 발달하였으며, 섬을 둘러싼 
 해식애와 해식동 등 해안 침식지형이 발달하였다.
 기후는 대체로 온화하며 비가 많다. 1월 평균기온 2.7℃ 내외, 8월 평균기온 23.
  6℃ 내외, 연강수량 1,362㎜ 정도이다. 토양은 신생대 제4기 과거 고온다습한 기후
 환경에서 만들어진 적색토가 넓게 분포한다. 식생으로는 동백나무를 비롯한 각종 
 난대림이 자생한다.",,,"삼산면 관내에서 최북단에 위치하고 있다하여 ‘웃점’이라 부르다가 산이 톱날처럼 생겼다고 ‘거커리’라고 하였다. 한자로는 톱 거(鉅)를 써서 거문도(鉅文島)라고 하였으나, 삼산면 행정 중심지인 거문도(巨文島)와 음이 같아 소거문도(小巨文島)로 고쳤다. 
 일설에 섬의 형태가 거문도의 고도와 닮았고 작은 거문도란 뜻에서 소거문도라 부르고 있다는 이야기도 있다.",,,,,,
섬,소경도,전라남도 여수시 경호동,,,"여수항에서 남쪽으로 약 2.2㎞, 국동에서는 남쪽으로 0.5㎞ 정도 떨어져 있으며, 해안선 길이는 3.5㎞이다. 2022년 현재 면적은 0.42㎢, 52세대에 97명의 주민이 살고 있다. 주민의 반 이상이 농업에 종사하며, 일부는 농업과 어업을 겸하고 있다. 주요 농산물로는 쌀·보리·고구마·마늘·콩·팥·참깨 등이 생산된다. 연근해에서는 장어·낙지·멸치·전어 등이 주로 잡히며, 자연산 바지락의 채취와 홍합·새조개·피조개 등의 양식이 활발하다. 특히, 피조개와 새조개는 이 곳 특산물로 유명하다. 한때는 일시적인 해수 오염으로 양식업이 다소 주춤하기도 했다. 취락은 섬 중앙 산록부에서 북쪽 해안가 선착장 일대에 집중 분포되어 있다.
 마을에서는 매년 음력 섣달 그믐에 주민의 안녕과 풍농·풍어를 기원하는 당산제를 지낸다. 교통은 여수시 신월동에서 출발하는 도선이 운항되고 있어 편리하다. 그리고 중앙동 도선장[중앙파출소 옆]에서 뱃길로 5㎞[약 15분 소요] 거리에 있고, 국동 일정조선소 앞에서는 1㎞ 거리에 있어서 시간은 5분 정도 소요된다.","최고 지점은 섬의 북쪽에 있는 51m의 구릉지이다. 섬의 모양은 북서~남동 방향으
 로 길며, 특히 남서쪽 사면은 거의 평지를 이룬다. 해안은 북쪽에 소규모의 만이 있
 을 뿐 비교적 단조로우며, 남서 해안 만입부에 간석지가 발달해 있다. 지질은 중생
 대 백악기 중성화산암류가 대부분을 차지하며, 토양은 신생대 제4기 과거 고온 다
 습한 기후 환경에서 만들어진 적색토가 넓게 분포한다. 기후는 대체로 온화하고 비
 가 많이 내린다.",,,"고려시대 한 후궁이 귀양온 후 거주하면서 부터 경도(京島)라고 불렀고, 섬 전체가 고래처럼 생겼다고 해서 일명 고래섬[鯨島]이라고 부르기도 한다.",,,,,,
섬,소두라도,전라남도 여수시 남면,,,"소두라도는 여수반도 남쪽 돌산도에서 4㎞ 떨어진 금오도 북쪽에 있으며, 소두라도 서쪽에 대두라도가 있다. 북서쪽으로 나발도, 북동쪽으로 대횡간도가 자리하며, 동쪽으로 소횡간도가 있다. 소두라도의 해안선의 길이는 7.5㎞, 면적은0.189㎢이다. 
  2021년 6월 현재 7가구, 15명의 주민이 살고 있다. 주요 생산물은 고구마와 멸치, 오징어 등이다.","소두라도는 여수반도에 인접한 여러 개의 유인도로 구성된 섬 가운데 하나로 여수반도에서 남동쪽에 위치해 있다. 또한 주위의 화태도, 횡간도, 금오도, 안도, 소리도[연도] 등과 함께 금오열도를 이루고 있다. 온화한 해양성 기후가 나타나며, 상록 활엽 수종을 비롯한 난대성 식물이 발달하였다.
 정확한 시기는 알 수 없으나 소두라도에 처음 사람이 들어온 것은 1660년(현종 1)
 쯤이라고 한다. 당시 돌산도에서 살던 전주이씨(全州李氏) 이수길(李秀吉)이 처음 입도
 하여 거주하다가 타지로 가 버리고, 그 이듬해 연도에 살던 김해김씨(金海金氏) 김상
 국(金相國)이 이주하여 정착하였다. 이후 1740년(영조 16)께 화양면에서 김해김씨가 
 들어오면서 마을이 형성되었다고 전한다.
 소두라도는 100m 이내의 완만한 구릉지를 이루고 있으며, 해안은 단조로운 암석 해
 안으로 해식애와 파식대, 시스택(sea stack) 등의 파식 지형이 주로 나타난다. 지질
 은 중생대 백악기 안산암 및 안산암질 응회암으로 구성되어 있다. 또 구릉지를 중
 심으로 안산암질 응회암 풍화토가 잔적되어 비교적 얇은 토양층을 형성하고 있으
 며, 산록의 하부와 곡두부는 사면에서 공급되는 풍화 산물이 붕적층을 이루고, 평지
 를 이루는 중앙부에 충적토가 발달하였다.",,,"소두라도는 섬의 모양이 콩같이 생겼다고 하여 큰 섬을 대두, 작은 섬을 소두라고 한 데서 이름이 나왔다고 한다.",,,,,,
섬,소륵도,전라남도 여수시 율촌면 여동리,,,"율촌면 조화리 동쪽 가까이에 있으며, 면적은 0.02㎢, 해안선 길이 1.3㎞, 인구는 2020년 현재 47명의 주민이 있다. 경지 면적은 밭이 0.01㎢, 임야는 0.01㎢이다. 
 주민의 대부분이 농업과 어업을 겸하며, 주요 농산물로는 보리가 재배되고, 수산물로는 꼬막과 바지락 등이 양식된다.
 전력과 상수도가 공급되지 않아 자가발전을 하며, 주민 대다수가 우물을 식수로 이용하고 있다.","최고 지점은 20m로서 섬 전체의 경사가 비교적 완만하며, 섬의 주위에 간석지가 
 발달하였다. 지질은 중생대 백악기 화성암인 중성화산암류가 대부분을 차지하며, 토
 양은 신생대 제4기 고온 다습한 기후 환경에서 만들어진 적색토가 넓게 분포한다. 
 기후는 대체로 온화하고 비가 많이 내린다.
 2020년 현재 여동리 지역은 공단 지역으로 완공되었으며, 율촌면의 해안 지역에는 대규모 율촌지방산업단지가 2020년 완공될 예정이다.",,,"1939년경 기독교 순천교회의 선교사가 섬의 일부를 매입하여 기도원으로 활용하면서 신도들이 거주하기 시작하여 마을이 형성되었고, 대륵도 옆의 작은 섬이라 하여 소륵도라 부르게 되었다.",,,,,,
섬,소삼부도,전라남도 여수시 삼산면 거문도,,,"삼산면 거문도의 동도 동쪽 2㎞ 떨어진 해상에 있는 무인도로서 주변 해역에서 미역, 김 등이 채취된다. 소삼부도에는 무인등대가 있으며, 주위에 있는 검등여는 1948년 여순사건 때 좌익사상을 가진 거문도 젊은이들이 그곳에서 처형되어 바다에 수장된 슬픈 현대사의 현장이다.","지질은 중생대 백악기 중성화산암류가 대부분을 차지하고 있으며, 최고봉은 높이 
 120m로서 북쪽과 동쪽에 만이 발달해 있다. 주변 해안에는 검등여, 둥근섬 등의 부
 속섬이 있다. 기후는 대체로 따뜻하고 비가 많다. 토양은 신생대 제4기 과거 고온
 다습한 기후환경에서 만들어진 적색토가 넓게 분포한다.
 소삼부도와 대삼부도는 현재 전라남도교육청 재산으로 등록되어 있다. 갯가는 거문도 
 동도리 어촌계의 재산이지만, 광복 후 어려웠던 시절 동도초등학교에 근무하는 선생
 님들의 급료를 마련하기 위해 동도 주민들이 자기들의 재산이었던 삼부도를 학교에 
 양도했기 때문이다.",,,"지세한 명칭유래는 알 수 없으나, 섬 모양이 솥처럼 생겼다는 의미에서 유래된 형태지명이다. 섬 지명에 부(夫)자는 부(釜)와 같은 뜻으로 해석된다.",,,,,,
섬,소평도,전라남도 여수시 삼산면 손죽리,,,"삼산면의 남쪽 손죽도에서 남동쪽으로 약 10㎞ 떨어진 곳에 있으며, 사람이 살지 않는 무인도이다. 주민들은 소평도 아래의 본 섬인 평도에 거주하며, 대부분 농업과 어업을 겸하고 있다. 연근해에서는 문어·갈치·조기·잡어 등이 잡히며, 김과 미역을 채취한다. 최근에는 낚시꾼들이 많이 찾아오며, 여름철에는 벵에돔과 돌돔, 가을에서 겨울철에는 감성돔이 많이 잡힌다.","지질은 중생대 백악기 화성암인 산성화산암류가 대부분을 차지하고 있으며, 평도 본
 섬(대평도)과 본섬의 북쪽에 있는 소평도 2개의 섬으로 구성되어 있다. 해안 주위로 
 해식애가 발달하였고, 섬 주변에 비석바위·앞여·검등여·큰여·작은여 등이 분포한다. 주
 요 식생은 석란과 풍란이 자생하고 있다. 기후는 바다의 영향으로 대체로 온화하고 
 비가 많이 내린다.",,,소평도의 명칭유래는 평도에 딸린 작은 섬이란 뜻에서 소평도라 하였다. 평도는 본래 석란이 많다고 하여 석란도(石蘭島)라 불렸으나 섬의 형태가 평평하여 평도라 부르게 되었다.,,,,,,
섬,손죽도,전라남도 여수시 삼산면 손죽리,,,"손죽도에는 광복 전까지 어업과 관련된 안강망이라고 하는 중선(仲船)배가 삼산면에서 가장 많았으며, 지금도 ‘중선배 오색 풍어기 달기’ 같은 마을행사가 전승되고 있다. 주민은 대부분 어업에 종사한다. 농산물로는 고구마·마늘·옥수수·보리·양파·콩 등이 생산되며, 근해에서는 문어·삼치·방어·도미 등이 잡히고, 자연산 톳의 채취와 미역·김 등의 양식도 이루어진다.
 전라남도는 지난 2015년부터 ‘가고 싶은 섬’ 사업을 펼쳐왔는데, 손죽도는 2017년 ‘가고 싶은 섬’으로 선정되어 지역 관광 활성화에 박차를 가하고 있다.
 광복 전 손죽도에는 동력선이 없었다. 거문리에 위치한 면사무소나 여수에 있는 행정기관에 가서 사무를 처리할 때라든지 고흥, 여수 등지로 생필품을 구하기 위해 나갈 때에는 돛단배를 이용해 많은 시간이 소요되고 사고 위험성도 높았다. 1947년 삼산면장 원정상(元正常)이 5마력짜리 동력선 백구호를 구입하여 삼산면에 있는 여러 섬을 왕래하는 연락선으로 활용한 것이 동력선의 시초이다.
 유적으로는 선사문화유적지인 손죽도 조개더미와 이대원(李大源) 장군의 사당이 있다. 
 손죽도 선착장에서 마을로 들어가는 해안도로를 따라 약200m쯤 가면, 마을이 처음 시작되는 민가의 담장에 깊은 바다 속 바위에서 사는 바윗굴·소라·전복·두두럭고동 등의 조개껍질이 박혀 있는 선사문화유적지가 있다. 손죽도 조개더미에서 발견된 유물로는 토기 조각과 뼈연모가 대표적이다.","손죽도는 삼각형 모양의 섬으로 면적은 2.92㎢, 해안선 길이 11.6㎞에 달한다. 거문
 도 북동쪽 40㎞ 해상에 위치하며, 손죽열도의 중심 섬이다. 서쪽 돌출부 끝에는 무
 인등대가 있고, 길이 1㎞ 정도 되는 손죽해수욕장이 북쪽에 있다. 원래는 흥양현에 
 속하였으나 1896년 지방제도 개편 때 돌산군 삼산면에 편입되었고, 1914년 행정구
 역 개편 때 여수군에 편입되었다. 1949년 여천군에 편입되었고, 1965년 손죽출장소
 가 설치되었으며, 1998년 여수시에 통합되었다.
  400여 년 전 제주에서 고씨, 부씨, 양씨가 최초로 입도하여 마을을 형성하였으나 왜
 구들의 노략질이 심하여 육지로 피신하였고, 이후 전주이씨, 밀양박씨, 김해김씨 등이 
 다시 입도하여 거주하였다. 취락은 선착장이 있는 북쪽 만 안에 주로 분포한다. 깃
 대봉 남쪽에 위치한 지지미고개 아래에도 취락이 발달해 있는데 지지미고개는 경사가 
 완만해 봄철이면 사람들이 이곳에 모여 진달래꽃으로 지짐(부침개)을 만들어 먹으
 며 놀던 화전놀이터이다.
 이대원 장군 사당은 손죽마을 동쪽에 있으며 1587년(선조 20) 2월 17일 손죽도 앞바
 다에 왜구가 침입하였을 당시 녹도만호 이대원 장군(당시 22세)이 이곳 손죽도 해전
 에서 왜적을 맞아 싸우다 순국한 것을 기념하여 건립하였다. 매년 음력 3월 3일 숭
 모제(崇慕祭)를 올리고 있다.
 지질은 중생대 백악기 화성암인 중성화산암류가 대부분을 차지하고 있으며, 삼각산 
 아래 동쪽 해안지역에서는 화강암이 일부 분포하고 있다. 이 화강암은 석질이 좋아 
 채석하여 건축재로 사용했던 흔적이 보이며, 삼각산 남쪽 안부에는 화강암이 심층
 풍화된 결과 푸석푸석하여 쉽게 부서지는 바위, 이른바 새프롤라이트(saprolite)가 
 관찰된다. 한편 봉화산 정상 주변에는 화강암이 차별침식에 의해 산개된 블록필드
 (block field)가 나타나며, 남동해안 쪽으로 해안단구로 추정되는 평탄면이 관찰된
 다. 손죽도의 주요 산은 섬 중앙에 솟아 있는 깃대봉[242m]을 비롯하여 삼각산, 봉
 화산 등이 있다. 깃대봉은 손죽도에서 가장 높은 봉우리로, 1896년 무렵 일본이 지도 
 제작을 위해 측량 기점으로 산꼭대기에 기를 꽂은 이후 지어진 이름이다. 봉화산은 
 조선시대 왜구나 적의 침입을 주변 지역에 미리 알리기 위해 설치한 요망소가 있었
 던 산이다.
 서쪽 해안 일부를 제외하고는 비교적 경사가 완만한 구릉지가 곳곳에 분포하며, 해
 안은 암석해안이 많으나 섬 북쪽에 형성된 만 일대에는 사질해안이 발달되어 있다. 
 최근에는 해안일대에 방파제와 접안시설, 해안방호벽 설치로 해안지형 변화를 초래
 하고 있다. 특히 손죽해수욕장의 서쪽 역빈 자갈이 파도에 휩쓸려 동쪽으로 이동하
 는 현상이 관찰되며, 해수욕장 한가운데 접안시설의 오른쪽에는 사질 퇴적물이 역
 빈 위에 새롭게 퇴적되어 사질해안이 확대되고 있다. 기후는 대체로 온화하며 비가 
 많다. 1월 평균기온 2.7℃ 내외, 8월 평균기온 23.6℃ 내외, 연강수량 1,362㎜ 정
 도이다. 토양은 신생대 제4기 과거 고온다습한 기후환경에서 만들어진 적색토가 넓
 게 분포한다.
 손죽도의 식생은 뱃머리에서 동북 방향으로 소리쟁이개모시·바랭이·쇠무톱·명아주·해
 국·비름·담쟁이덩굴·도꼬마리·까마중·하눌타리 등의 비교적 노방식물이 많은데 이는 
 밭이 많고 해안을 잇는 도로가 있기 때문으로 사료된다. 나무로는 구실잣밤나무·팽
 나무·구기자나무·섬쥐똥나무·자귀나무·예덕나무 등이 독립수(獨立樹)로 있다. 이는 
 밭을 개간할 때 많은 상록수들이 파괴되었을 것으로 추정된다.
 가장골 방향은 손죽도의 서북 방향으로 바닷가에는 구기자·한삼덩굴·칡·해국·왕질경
 이·방울비자루·개모시풀 등이 있고 소사나무와 송악이 다소 군락을 형성하고 있다. 
 낭끝바위산에는 다정큼나무·돈나무·음나무·가막살나무·화살나무·순비기나무·동백나무 
 등이 있으나 곰솔이 우점종이다. 곰솔 아래의 지피식물이 비교적 잘 보존되고 있으
 나 과거에는 늦가을에 연료로서 사용되었다. 비례봉과 지지미를 잇는 섬의 남쪽 방
 향으로 해안은 100m 이상의 절벽으로 특히 이곳에는 인공림으로 방풍을 위해 조성
 된 곰솔이 잘 보존되어 있다.
 지지미를 넘어 가는 도로가에는 개비름·까마중·질경이·도꼬마리·그령·한심덩굴·엉겅
 퀴·칡·씀바귀·망초 등 노방 식물이 많았다. 특히 사람의 왕래가 심한 곳이나 가축의 
 방목지일수록 이들의 생육 상태가 좋다. 남쪽으로는 실거리나무·다정큼나무·돈나무·
 예덕나무·마삭줄·천성과나무·방울비짜루 등을 볼 수 있고 곰솔나무 아래에는 사스레
 피나무·청가시덩굴·청미래덩굴 등이 있고 개산초나무의 군락이 다소 형성되어 있다.",,,"1587년 녹도만호 이대원이 전사한 곳으로, 큰 인물을 잃어 크게 손해를 보았다고 하여 손대도(損大島)로 불리다가 1914년 손죽도로 개칭하였다.",,,,,,
섬,송도,전라남도 여수시 돌산읍 군내리,,,"돌산읍 군내리 앞 바다에 있는데, 여수항에서 16.9㎞, 돌산읍에서 1.0㎞ 떨어져 있으며, 해안선 길이는 약 5.8㎞이고 면적은 약 1.43㎢이다. 주요 농산물로는 맥류가 재배되고, 수산물로는 낙지·문어·바지락·홍합·톳 등이 어획 및 채취되고 있다.
  1986년에 송도에서 조개더미가 처음으로 학계에 알려져, 1989년부터 1990년까지 국립광주박물관에서 2차례에 걸쳐 발굴하여 출토된 유물로는 변형덧무늬와 무늬없는 토기·갈돌·갈판·뼈·도구 등이 있다.","최고봉은 89m이며, 섬의 남쪽에 큰 만이 발달해 있다. 부속 도서로는 남쪽에 장구
 섬이 있고 북쪽에 있는 상증도와 하증도에는 해식애가 발달하였다. 지질은 중생대 백
 악기 불국사화강류가 대부분을 차지하고 있으며, 토양은 농경에 유리한 비옥토로서 
 섬 전체에 나타난다. 기후는 대체로 따뜻하고 비가 많이 내린다.
  2022년 3월 행정안전부에서 섬마을 주민들의 에
 너지복지 수준 향상 및 삶의 질 개선을 위한 LPG상시공급시설 구축사업에 선정되
 면서 2024년까지 섬마을 LPG 배관망 구축사업이 진행될 예정이다.",,,"『도서지』에는 180년 전 진주강씨(晋州姜氏)가 입도하여 강씨촌을 이루었다. 당시 송도에는 소나무가 무성하였기 때문에 송도라 불렀으나 현재는 소나무가 거의 없고 모두 밭으로 변하여 문전옥토가 되었다고 기록하고 있다.
 원래 솔섬이라고 부르던 섬인데, ‘솔’은 ‘작고 가늘다’라는 뜻을 가진 순우리말인데 이를 한자화하여 ‘송도’라고 하였다. 또 다른 명칭은 1890년대 이전에는 해적들의 잦은 출몰로 사람들이 거주할 수 없어 군내리에 거주하던 주민들이 수시로 이곳에 보리와 수수 등을 재배하였는데, 토질이 비옥하여 공지가 없을 정도로 농경지가 많았다. 군내리 사람들의 정원(庭園) 역할을 하였으므로 당시에는 송도를 ‘식도(食島)’라고 하였다는 이야기가 있다.",,,,,,
섬,수항도,전라남도 여수시 남면 유송리,,,"돌산읍에서 7㎞, 금오도에서 0.8㎞ 떨어져 있으며, 면적은 약 0.03㎢이다. 주요 농산물로는 고구마가 재배되고, 수산물로는 전복·소라·미역·톳 등을 어획 및 채취하고 있다. 경관이 아름다워 다도해해상국립공원에 포함된다. 배가 접안할 수 있는 선착장이 서쪽에 하나 있으며, 길이는 10m이다. 2016년까지는 사람이 거주하였으나 2022년 현재는 아무도 살고 있지 않다.","최고봉은 56m로서 남쪽에 만이 발달해 있고 북쪽 해안 일대에는 해식애가 발달하
 였다. 지형은 낮은 구릉이 있으나 대체로 평탄하다. 지질은 중생대 백악기 중성화산
 암류가 대부분을 차지하며, 토양은 신생대 제4기 과거 고온 다습한 기후 환경에서 
 만들어진 적색토가 넓게 분포한다. 기후는 대체로 따뜻하고 비가 많이 내린다.",,,"1850년 경 황씨(黃氏)가 처음으로 입도하였다고 전해지고 있으며, 본래 섬인 금오도보다 사람이 먼저 입도하였다 하여 수항도(首項島)라고 하였다. 또한, 섬의 모양이 ‘물을 담은 수항(물항아리)’처럼 생겼다 하여 수항도(水項島)라고도 하였다.",,,,,,
